text_id,text,topic,initial_paragraph,is_noise_or_spam_text,related_to_election_2024,toxicity,polarized,profanity_obscenity,threat_incitement_to_violence,insults,identity_attack,sexually_explicit,clean_text_bert,clean_text_tfidf,clean_text
2-12514,"MINGGU, 8 OKTOBER 2023 CNN Indon esia Israel Resmi Nyatakan Perang Buntut Serangan Hamas Pemerintah Israel resmi mengeluarkan pernyataan perang setelah serangan dari pasukan militan Palestina Hamas pada Sabtu (7/10). INTERNASIONAL TIMU T'ENGAH Diberitakan CNN, Perdana Menteri Israel Benjamin Netanyahu bersumpah Israel akan ""melakukan balas dendam yang besar"" atas serangan yang dilakukan pasukan Hamas.

Pejabat tinggi angkatan pertahanan Israel yang bertanggung jawab atas kegiatan di wilayah Palestina mengatakan setelah serangan tersebut, Hamas telah ""membuka gerbang neraka.""

Hingga saat ini, Israel telah menggempur Gaza dengan serangan udara yang telah menewaskan lebih dari 300 orang. Selain itu, 1.800 lainnya mengalami luka-luka.

Sebanyak 232 orang dilaporkan meninggal di Gaza, Palestina. Sementara sebanyak 1.697 lainnya dilaporkan mengalami luka-luka.

Baku tembak masih terjadi antara militan Hamas dan pasukan militer Israel di sejumlah wilayah.

Baca informasi selengkapnya hanya di 
-
(📷 oleh tim CNN Indonesia)
#cnnindonesia #cnnindonesiacom #palestina #israel #gaza",Jewish,,0,0,0,1,0,0,0,0,0,"MINGGU, 8 OKTOBER 2023 CNN Indon esia Israel Resmi Nyatakan Perang Buntut Serangan Hamas Pemerintah Israel resmi mengeluarkan pernyataan perang setelah serangan dari pasukan militan Palestina Hamas pada Sabtu (7/10). INTERNASIONAL TIMU T'ENGAH Diberitakan CNN, Perdana Menteri Israel Benjamin Netanyahu bersumpah Israel akan ""melakukan balas dendam yang besar"" atas serangan yang dilakukan pasukan Hamas. Pejabat tinggi angkatan pertahanan Israel yang bertanggung jawab atas kegiatan di wilayah Palestina mengatakan setelah serangan tersebut, Hamas telah ""membuka gerbang neraka."" Hingga saat ini, Israel telah menggempur Gaza dengan serangan udara yang telah menewaskan lebih dari 300 orang. Selain itu, 1.800 lainnya mengalami luka-luka. Sebanyak 232 orang dilaporkan meninggal di Gaza, Palestina. Sementara sebanyak 1.697 lainnya dilaporkan mengalami luka-luka. Baku tembak masih terjadi antara militan Hamas dan pasukan militer Israel di sejumlah wilayah. Baca informasi selengkapnya hanya di - ( oleh tim CNN Indonesia)",minggu oktober cnn indon esia israel resmi nyatakan perang buntut serangan hamas pemerintah israel resmi mengeluarkan pernyataan perang serangan pasukan militan palestina hamas sabtu internasional timu diberitakan cnn perdana menteri israel benjamin netanyahu bersumpah israel balas dendam serangan pasukan hamas pejabat angkatan pertahanan israel bertanggung kegiatan wilayah palestina serangan hamas membuka gerbang neraka israel menggempur gaza serangan udara menewaskan orang mengalami lukaluka orang dilaporkan meninggal gaza palestina dilaporkan mengalami lukaluka baku tembak militan hamas pasukan militer israel wilayah baca informasi selengkapnya tim cnn indonesia,minggu oktober cnn indon esia israel resmi nyatakan perang buntut serangan hamas pemerintah israel resmi mengeluarkan pernyataan perang serangan pasukan militan palestina hamas sabtu internasional timu diberitakan cnn perdana menteri israel benjamin netanyahu bersumpah israel balas dendam serangan pasukan hamas pejabat angkatan pertahanan israel bertanggung kegiatan wilayah palestina serangan hamas membuka gerbang neraka israel menggempur gaza serangan udara menewaskan orang mengalami lukaluka orang dilaporkan meninggal gaza palestina dilaporkan mengalami lukaluka baku tembak militan hamas pasukan militer israel wilayah baca informasi selengkapnya tim cnn indonesia
1-1994,"""Salah satu masalah yang paling mengganggu saya adalah ketika memasuki [ruang] Majelis Umum PBB. Anda melihat warna LGBT di tangga dan tempat lain,"" ujar Erdogan, dikutip dari stasiun televisi lokal, Haberturk.",LGBTQ+,,0,0,1,0,0,0,0,1,0,"""Salah satu masalah yang paling mengganggu saya adalah ketika memasuki [ruang] Majelis Umum PBB. Anda melihat warna LGBT di tangga dan tempat lain,"" ujar Erdogan, dikutip dari stasiun televisi lokal, Haberturk.",salah mengganggu memasuki ruang majelis pbb warna lgbt tangga erdogan dikutip stasiun televisi lokal haberturk,salah mengganggu memasuki ruang majelis pbb warna lgbt tangga erdogan dikutip stasiun televisi lokal haberturk
2-3492,"Anak-anak “Joy Choir” di Gereja Perawan Maria di Damaskus, dipimpin oleh Pastor Elias Zahlawi, menyanyikan sebuah himne yang mengecam kejahatan entitas Zionis terhadap anak-anak Gaza. #Gaza #Israel #FreePalestineNow",Jewish,,0,0,0,1,0,0,0,0,0,"Anak-anak Joy Choir di Gereja Perawan Maria di Damaskus, dipimpin oleh Pastor Elias Zahlawi, menyanyikan sebuah himne yang mengecam kejahatan entitas Zionis terhadap anak-anak Gaza.",anakanak joy choir gereja perawan maria damaskus dipimpin pastor elias zahlawi menyanyikan himne mengecam kejahatan entitas zionis anakanak gaza,anakanak joy choir gereja perawan maria damaskus dipimpin pastor elias zahlawi menyanyikan himne mengecam kejahatan entitas zionis anakanak gaza
2-5228,"Anak, ayah dan keledai. Saat anak naik keledai,ayah jln, diktkan anak tak sopan. Saat ayah yg naik, anak jln, disebut org tua tak kasihan. Saat keduanya naik diktkan tdk berfikiran. Saat keledai digotong mereka dibilang org2 gila Terus yg benar itu seperti apa ?",Disabilitas,,0,0,0,0,0,0,0,0,0,"Anak, ayah dan keledai. Saat anak naik keledai,ayah jln, diktkan anak tak sopan. Saat ayah yg naik, anak jln, disebut org tua tak kasihan. Saat keduanya naik diktkan tdk berfikiran. Saat keledai digotong mereka dibilang org2 gila Terus yg benar itu seperti apa ?",anak ayah keledai anak keledaiayah jln diktkan anak tidak sopan ayah anak jln orang tua tidak kasihan diktkan tidak berfikiran keledai digotong dibilang org gila,anak ayah keledai anak keledaiayah jln diktkan anak tidak sopan ayah anak jln orang tua tidak kasihan diktkan tidak berfikiran keledai digotong dibilang org gila
2-1756,"🇵🇸𝙐𝘼𝘿 𝙋𝙀𝘿𝙐𝙇𝙄 𝙋𝘼𝙇𝙀𝙎𝙏𝙄𝙉𝘼 🇵🇸 Konflik antara Israel dan Palestina terus berlanjut berdasarkan data Kementerian Kesehatan di Gaza, setidaknya 8.306 orang tewas dalam serangan udara dan artileri Israel. Jumlah korban itu termasuk 3.457 anak-anak dan 2.136 perempuan.…",Jewish,,0,0,0,1,0,0,0,0,0,"Konflik antara Israel dan Palestina terus berlanjut berdasarkan data Kementerian Kesehatan di Gaza, setidaknya 8.306 orang tewas dalam serangan udara dan artileri Israel. Jumlah korban itu termasuk 3.457 anak-anak dan 2.136 perempuan.",konflik israel palestina berlanjut berdasarkan data kementerian kesehatan gaza orang tewas serangan udara artileri israel korban anakanak perempuan,konflik israel palestina berlanjut berdasarkan data kementerian kesehatan gaza orang tewas serangan udara artileri israel korban anakanak perempuan
4-4481,"Erick Thohir Apresiasi Investor Cina karena Jadi Industri Pionir, Bawa Perubahan untuk Hilirisasi Industri dan.. https://t.co/ecRHMKTkr5 #TempoBisnis",Tionghoa,,0,0,0,0,0,0,0,0,0,"Erick Thohir Apresiasi Investor Cina karena Jadi Industri Pionir, Bawa Perubahan untuk Hilirisasi Industri dan..",erick thohir apresiasi investor cina industri pionir bawa perubahan hilirisasi industri,erick thohir apresiasi investor cina industri pionir bawa perubahan hilirisasi industri
2-9012,"Belgi belgo, belaga gila belaga bego, itu hal yang biasa, saat cuitan blunder terlanjur di posting. Mencari alibi bukanlah hal yang susah. Yg bangcad itu, yg pansos2 ngehek. Sok jd pahlawan kesiangan. Bikin lawan semakin ""marah"" dengan pembelaanmu. *awas lu sebut2 lagi tim 7!",Disabilitas,,0,0,1,0,0,0,1,0,0,"Belgi belgo, belaga gila belaga bego, itu hal yang biasa, saat cuitan blunder terlanjur di posting. Mencari alibi bukanlah hal yang susah. Yg bangcad itu, yg pansos2 ngehek. Sok jd pahlawan kesiangan. Bikin lawan semakin ""marah"" dengan pembelaanmu. *awas lu sebut2 lagi tim 7!",belgi belgo belaga gila belaga bego cuitan blunder terlanjur posting mencari alibi susah bangcad pansos ngehek sok pahlawan kesiangan bikin lawan marah pembelaanmu awas tim,belgi belgo belaga gila belaga bego cuitan blunder terlanjur posting mencari alibi susah bangcad pansos ngehek sok pahlawan kesiangan bikin lawan marah pembelaanmu awas tim
2-1883,"TIKET JEPANG MULAI 5JUTAAN?? TUR EROPA 10 HARI 25JUTAAN?? Saatnya kamu dapatkan! 😍 🗓 14-17 September 2023 💳 DISKON sampai 10jt* 🛍 Spesial dapat 3x DwidayaREWARDS* 🐼 Tur CHINA mulai 3,9jt* 🚄 JR Pass mulai 2,9jt* 🏨 JAMINAN HOTEL HARGA TERENDAH*",Tionghoa,,0,0,0,0,0,0,0,0,0,"TIKET JEPANG MULAI 5JUTAAN?? TUR EROPA 10 HARI 25JUTAAN?? Saatnya kamu dapatkan! 14-17 September 2023 DISKON sampai 10jt* Spesial dapat 3x DwidayaREWARDS* Tur CHINA mulai 3,9jt* JR Pass mulai 2,9jt* JAMINAN HOTEL HARGA TERENDAH*",tiket jepang jutaan tur eropa jutaan dapatkan september diskon spesial dwidayarewards tur china pass jaminan hotel harga terendah,tiket jepang jutaan tur eropa jutaan dapatkan september diskon spesial dwidayarewards tur china pass jaminan hotel harga terendah
1-4700,"GIBRAN, PEMIMPIN MASA DEPAN ATAU PEMIMPI MASA GITU...? Trauma Jokowi, Langkah Catur Jokowi, Yang Hari Ini Mungkin Anda Benci. . Tahukah Anda apa yang menjadi ketakutan Jokowi? Pahamkah Anda trauma yang ingin di lawannya? Bagi yang sudah menonton film His Only Son, atau penonton film dengan judul lain dengan tema/semangat yang sama, bayangkan lah sebentar posisi Gibran sebagai anak yang akan dikorbankan. Tahun 2014, Prabowo berpasangan dengan Hatta Rajasa. Apakah mereka orang² radikal? Apakah mereka berasal dari keluarga radikal? Apakah mereka tergabung dalam kelompok (truncated)",UNKNOWN,,0,1,0,1,0,0,0,0,0,"GIBRAN, PEMIMPIN MASA DEPAN ATAU PEMIMPI MASA GITU..? Trauma Jokowi, Langkah Catur Jokowi, Yang Hari Ini Mungkin Anda Benci. . Tahukah Anda apa yang menjadi ketakutan Jokowi? Pahamkah Anda trauma yang ingin di lawannya? Bagi yang sudah menonton film His Only Son, atau penonton film dengan judul lain dengan tema/semangat yang sama, bayangkan lah sebentar posisi Gibran sebagai anak yang akan dikorbankan. Tahun 2014, Prabowo berpasangan dengan Hatta Rajasa. Apakah mereka orang radikal? Apakah mereka berasal dari keluarga radikal? Apakah mereka tergabung dalam kelompok (truncated)",gibran pemimpin pemimpi gitu trauma jokowi langkah catur jokowi benci tahukah ketakutan jokowi pahamkah trauma lawannya menonton film his only son penonton film judul temasemangat bayangkan sebentar posisi gibran anak dikorbankan prabowo berpasangan hatta rajasa orang radikal berasal keluarga radikal tergabung kelompok truncated,gibran pemimpin pemimpi gitu trauma jokowi langkah catur jokowi benci tahukah ketakutan jokowi pahamkah trauma lawannya menonton film his only son penonton film judul temasemangat bayangkan sebentar posisi gibran anak dikorbankan prabowo berpasangan hatta rajasa orang radikal berasal keluarga radikal tergabung kelompok truncated
1-5773,"tco Û Foto:  Menlu Arab dan Negara Muslim Akan Berkumpul di Cina Bahas Perang Gaza Menteri luar negeri negara-negara Muslim dan Arab akan berkumpul di acara KTT Arab-Islam untuk merumuskan aksi menghentikan perang di Gaza. Pembicaraan akan dimulai dari Cina.⁣
⁣
Para menteri dari negara-negara Arab dan Muslim diperkirakan akan memulai aktivitas politik mereka dari Cina mulai Senin, 20 November 2023.⁣
⁣
Cina akan berdiskusi dengan para menteri luar negeri tersebut mengenai cara-cara untuk mendorong penyelesaian konflik Israel-Palestina saat ini, perlindungan warga sipil dan penyelesaian masalah Palestina yang adil.⁣
⁣
Simak berita selengkapnya di link IG Story. Dukung jurnalisme independen Tempo dengan klik ⁣
⁣
#Tempodotco #tempo #MenluArab #NegaraMuslim #Cina #PerangGaza","Tionghoa, Jewish",,0,0,0,0,0,0,0,0,0,"tco Foto: Menlu Arab dan Negara Muslim Akan Berkumpul di Cina Bahas Perang Gaza Menteri luar negeri negara-negara Muslim dan Arab akan berkumpul di acara KTT Arab-Islam untuk merumuskan aksi menghentikan perang di Gaza. Pembicaraan akan dimulai dari Cina. Para menteri dari negara-negara Arab dan Muslim diperkirakan akan memulai aktivitas politik mereka dari Cina mulai Senin, 20 November 2023. Cina akan berdiskusi dengan para menteri luar negeri tersebut mengenai cara-cara untuk mendorong penyelesaian konflik Israel-Palestina saat ini, perlindungan warga sipil dan penyelesaian masalah Palestina yang adil. Simak berita selengkapnya di link IG Story. Dukung jurnalisme independen Tempo dengan klik",tco foto menlu arab negara muslim berkumpul cina bahas perang gaza menteri negeri negaranegara muslim arab berkumpul acara ktt arabislam merumuskan aksi menghentikan perang gaza pembicaraan cina menteri negaranegara arab muslim aktivitas politik cina senin november cina berdiskusi menteri negeri caracara mendorong penyelesaian konflik israelpalestina perlindungan warga sipil penyelesaian palestina adil simak berita selengkapnya link story dukung jurnalisme independen tempo klik,tco foto menlu arab negara muslim berkumpul cina bahas perang gaza menteri negeri negaranegara muslim arab berkumpul acara ktt arabislam merumuskan aksi menghentikan perang gaza pembicaraan cina menteri negaranegara arab muslim aktivitas politik cina senin november cina berdiskusi menteri negeri caracara mendorong penyelesaian konflik israelpalestina perlindungan warga sipil penyelesaian palestina adil simak berita selengkapnya link story dukung jurnalisme independen tempo klik
1-3932,"Masih ga ngerti knp byk yg bela Israel dg alasan biar gaada korban lg antara Palestina dan Israel, dsb. Kek ini perang udh lama bgt terjadi, dan klo diliat pun udh jelas bgt mana yg mati2an berusaha dan mana yg semena2 trs main bilang ""gue yg disakiti disini""",Jewish,,0,1,1,1,0,1,0,0,0,"Masih ga ngerti knp byk yg bela Israel dg alasan biar gaada korban lg antara Palestina dan Israel, dsb. Kek ini perang udh lama bgt terjadi, dan klo diliat pun udh jelas bgt mana yg mati2an berusaha dan mana yg semena2 trs main bilang ""gue yg disakiti disini""",tidak ngerti bela israel alasan biar gaada korban palestina israel dsb kek perang banget diliat banget mati berusaha semena trs main bilang gue disakiti,tidak ngerti bela israel alasan biar gaada korban palestina israel dsb kek perang banget diliat banget mati berusaha semena trs main bilang gue disakiti
2-5387,gila tadi abis dari kondangan sepupu gw di serang trs pas balik jalanan kek anj* macet dimana2 stress,Disabilitas,,0,0,0,0,0,0,0,0,0,gila tadi abis dari kondangan sepupu gw di serang trs pas balik jalanan kek anj* macet dimana2 stress,gila abis kondangan sepupu serang trs pas jalanan kek anj macet dimana stress,gila abis kondangan sepupu serang trs pas jalanan kek anj macet dimana stress
2-418,Tim voli putra China melalui sang pelatih langsung bereaksi setelah gagal meraih medali emas Asian Games 2022. Tim inti VNL dan Indonesia menjadi bukti kalau mereka masih kalah mental! 🇨🇳,Tionghoa,,0,0,0,0,0,0,0,0,0,Tim voli putra China melalui sang pelatih langsung bereaksi setelah gagal meraih medali emas Asian Games 2022. Tim inti VNL dan Indonesia menjadi bukti kalau mereka masih kalah mental!,tim voli putra china sang pelatih langsung bereaksi gagal meraih medali emas asian games tim inti vnl indonesia bukti kalah mental,tim voli putra china sang pelatih langsung bereaksi gagal meraih medali emas asian games tim inti vnl indonesia bukti kalah mental
1-2832,Sedang aku disini hampir gila is real,Disabilitas,,0,0,0,0,0,0,0,0,0,Sedang aku disini hampir gila is real,gila real,gila real
1-3599,"KURANG BABI APALAGI ⁉️⁉️⁉️ Pemukim Zionis Menembaki Jamaah Shalat Jum'at yang Baru Pulang dari Masjid di Kota Hebron, Tepi Barat Palestina. Aksi PENGECUT itu Terjadi Bersamaan dengan 9 Warga Palestina yang Dibunuh Pasukan Zionis dalam Insiden Terpisah di Wilayah tersebut.",Jewish,,0,0,1,1,0,0,1,0,0,"KURANG BABI APALAGI Pemukim Zionis Menembaki Jamaah Shalat Jum'at yang Baru Pulang dari Masjid di Kota Hebron, Tepi Barat Palestina. Aksi PENGECUT itu Terjadi Bersamaan dengan 9 Warga Palestina yang Dibunuh Pasukan Zionis dalam Insiden Terpisah di Wilayah tersebut.",babi pemukim zionis menembaki jamaah shalat jumat pulang masjid kota hebron tepi barat palestina aksi pengecut bersamaan warga palestina dibunuh pasukan zionis insiden terpisah wilayah,babi pemukim zionis menembaki jamaah shalat jumat pulang masjid kota hebron tepi barat palestina aksi pengecut bersamaan warga palestina dibunuh pasukan zionis insiden terpisah wilayah
2-3923,Keinget pas siang tadi sholat jumat pak ustadnya salah ucap malah zenius israel kata dia udh serius dengerin gua malah pengen ketawa ahaha,Jewish,,0,0,0,0,0,0,0,0,0,Keinget pas siang tadi sholat jumat pak ustadnya salah ucap malah zenius israel kata dia udh serius dengerin gua malah pengen ketawa ahaha,keinget pas siang sholat jumat ustadnya salah zenius israel serius dengerin gua pengen ketawa ahaha,keinget pas siang sholat jumat ustadnya salah zenius israel serius dengerin gua pengen ketawa ahaha
2-3520,Indonesia akan cina pada waktunya.,Tionghoa,,0,0,1,1,0,0,0,1,0,Indonesia akan cina pada waktunya.,indonesia cina,indonesia cina
